10,8569,7347,11338,10180,24850,28894,5065,5631,12704,11144,25449,7819,12546,4537,6160,27721,10090,11030,22075,22919,15430,18319,7125,27744,2528,22236,5136,20970,1560,
1.000000,100.000000,31.000000,33.000000,32.000000,37.000000,33.000000,31.000000,31.000000,33.000000,33.000000,37.000000,35.000000,39.000000,34.000000,37.000000,39.000000,33.000000,34.000000,30.000000,29.000000,33.000000,29.000000,24.000000,30.000000,34.000000,38.000000,34.000000,37.000000,30.000000,30.000000,31.000000,33.033333,
1.000000,110.000000,31.000000,34.000000,33.000000,37.000000,33.000000,31.000000,32.000000,34.000000,34.000000,37.000000,35.000000,40.000000,33.000000,38.000000,40.000000,33.000000,34.000000,32.000000,29.000000,34.000000,29.000000,24.000000,31.000000,34.000000,38.000000,34.000000,37.000000,29.000000,30.000000,32.000000,33.400000,
1.000000,120.000000,32.000000,34.000000,33.000000,37.000000,35.000000,32.000000,32.000000,34.000000,34.000000,37.000000,35.000000,40.000000,33.000000,39.000000,41.000000,34.000000,35.000000,35.000000,30.000000,34.000000,29.000000,24.000000,32.000000,36.000000,39.000000,35.000000,37.000000,30.000000,30.000000,32.000000,34.000000,
1.000000,130.000000,32.000000,34.000000,33.000000,37.000000,36.000000,32.000000,33.000000,34.000000,34.000000,38.000000,35.000000,40.000000,33.000000,40.000000,41.000000,34.000000,34.000000,34.000000,29.000000,34.000000,29.000000,25.000000,33.000000,37.000000,39.000000,35.000000,37.000000,31.000000,30.000000,32.000000,34.166667,
1.000000,140.000000,32.000000,34.000000,33.000000,37.000000,35.000000,31.000000,33.000000,35.000000,34.000000,39.000000,36.000000,40.000000,34.000000,41.000000,41.000000,34.000000,34.000000,34.000000,28.000000,34.000000,30.000000,24.000000,33.000000,37.000000,39.000000,35.000000,37.000000,31.000000,30.000000,33.000000,34.266667,
1.000000,150.000000,32.000000,34.000000,33.000000,37.000000,35.000000,31.000000,33.000000,35.000000,35.000000,40.000000,35.000000,40.000000,34.000000,41.000000,41.000000,34.000000,34.000000,34.000000,28.000000,34.000000,30.000000,25.000000,33.000000,37.000000,39.000000,35.000000,37.000000,31.000000,29.000000,33.000000,34.300000,
1.000000,160.000000,33.000000,35.000000,33.000000,37.000000,35.000000,30.000000,34.000000,35.000000,35.000000,40.000000,35.000000,42.000000,34.000000,41.000000,40.000000,34.000000,34.000000,34.000000,28.000000,35.000000,31.000000,25.000000,33.000000,37.000000,39.000000,35.000000,37.000000,32.000000,29.000000,33.000000,34.500000,
1.000000,170.000000,33.000000,35.000000,33.000000,37.000000,36.000000,30.000000,34.000000,35.000000,36.000000,40.000000,34.000000,42.000000,34.000000,42.000000,41.000000,35.000000,33.000000,35.000000,28.000000,36.000000,31.000000,25.000000,33.000000,37.000000,39.000000,35.000000,37.000000,32.000000,30.000000,33.000000,34.700000,
1.000000,180.000000,33.000000,35.000000,33.000000,37.000000,36.000000,30.000000,34.000000,35.000000,35.000000,40.000000,34.000000,42.000000,34.000000,42.000000,42.000000,35.000000,33.000000,35.000000,28.000000,36.000000,31.000000,26.000000,33.000000,38.000000,39.000000,35.000000,37.000000,32.000000,30.000000,33.000000,34.766667,
1.000000,190.000000,33.000000,35.000000,33.000000,37.000000,36.000000,31.000000,34.000000,35.000000,35.000000,40.000000,35.000000,42.000000,34.000000,43.000000,43.000000,36.000000,35.000000,35.000000,27.000000,36.000000,31.000000,26.000000,33.000000,37.000000,39.000000,35.000000,37.000000,32.000000,29.000000,33.000000,34.900000,
1.000000,200.000000,33.000000,35.000000,33.000000,37.000000,36.000000,32.000000,34.000000,35.000000,36.000000,40.000000,35.000000,42.000000,33.000000,43.000000,43.000000,36.000000,35.000000,35.000000,28.000000,36.000000,32.000000,26.000000,33.000000,38.000000,40.000000,35.000000,37.000000,33.000000,29.000000,33.000000,35.100000,
1.000000,210.000000,33.000000,35.000000,33.000000,38.000000,37.000000,32.000000,34.000000,36.000000,35.000000,40.000000,35.000000,42.000000,33.000000,43.000000,43.000000,36.000000,34.000000,36.000000,28.000000,36.000000,32.000000,26.000000,33.000000,37.000000,41.000000,35.000000,37.000000,34.000000,30.000000,33.000000,35.233333,
1.000000,220.000000,33.000000,35.000000,33.000000,38.000000,37.000000,32.000000,34.000000,36.000000,35.000000,40.000000,35.000000,41.000000,34.000000,44.000000,43.000000,36.000000,34.000000,36.000000,28.000000,36.000000,32.000000,27.000000,33.000000,37.000000,41.000000,35.000000,37.000000,34.000000,30.000000,33.000000,35.300000,
1.000000,230.000000,33.000000,35.000000,34.000000,38.000000,37.000000,32.000000,34.000000,36.000000,35.000000,40.000000,36.000000,41.000000,34.000000,44.000000,43.000000,36.000000,34.000000,36.000000,28.000000,36.000000,32.000000,27.000000,33.000000,37.000000,41.000000,35.000000,37.000000,34.000000,30.000000,32.000000,35.333333,
1.000000,240.000000,33.000000,35.000000,34.000000,38.000000,37.000000,32.000000,34.000000,36.000000,36.000000,40.000000,36.000000,42.000000,35.000000,44.000000,44.000000,36.000000,34.000000,36.000000,28.000000,36.000000,33.000000,27.000000,33.000000,37.000000,42.000000,35.000000,37.000000,34.000000,30.000000,32.000000,35.533333,
1.000000,250.000000,33.000000,35.000000,34.000000,38.000000,37.000000,32.000000,34.000000,36.000000,36.000000,40.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,34.000000,36.000000,28.000000,36.000000,33.000000,27.000000,33.000000,37.000000,42.000000,35.000000,37.000000,34.000000,30.000000,33.000000,35.600000,
1.000000,260.000000,33.000000,35.000000,34.000000,38.000000,37.000000,32.000000,34.000000,36.000000,36.000000,40.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,35.000000,36.000000,28.000000,36.000000,33.000000,27.000000,33.000000,37.000000,42.000000,35.000000,37.000000,34.000000,30.000000,33.000000,35.633333,
1.000000,270.000000,33.000000,35.000000,34.000000,38.000000,35.000000,32.000000,34.000000,36.000000,36.000000,40.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,35.000000,36.000000,28.000000,36.000000,33.000000,27.000000,33.000000,38.000000,42.000000,35.000000,37.000000,35.000000,30.000000,33.000000,35.633333,
1.000000,280.000000,33.000000,35.000000,34.000000,39.000000,35.000000,32.000000,34.000000,36.000000,35.000000,40.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,35.000000,36.000000,28.000000,36.000000,33.000000,27.000000,34.000000,38.000000,42.000000,35.000000,37.000000,35.000000,30.000000,33.000000,35.666667,
1.000000,290.000000,33.000000,36.000000,34.000000,39.000000,35.000000,34.000000,34.000000,37.000000,36.000000,40.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,35.000000,36.000000,28.000000,36.000000,33.000000,27.000000,34.000000,38.000000,42.000000,35.000000,37.000000,35.000000,30.000000,33.000000,35.833333,
1.000000,300.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,42.000000,35.000000,45.000000,44.000000,36.000000,35.000000,36.000000,28.000000,36.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,36.000000,35.000000,30.000000,33.000000,35.933333,
1.000000,310.000000,32.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,42.000000,35.000000,45.000000,45.000000,36.000000,35.000000,36.000000,28.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,36.000000,35.000000,31.000000,33.000000,35.933333,
1.000000,320.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,42.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,28.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,36.000000,36.000000,31.000000,33.000000,36.000000,
1.000000,330.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,42.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,28.000000,35.000000,33.000000,27.000000,35.000000,39.000000,42.000000,35.000000,36.000000,36.000000,31.000000,33.000000,36.033333,
1.000000,340.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,28.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,36.000000,36.000000,31.000000,33.000000,36.033333,
1.000000,350.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,28.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,37.000000,36.000000,31.000000,33.000000,36.066667,
1.000000,360.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,29.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,37.000000,35.000000,31.000000,33.000000,36.066667,
1.000000,370.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,37.000000,35.000000,35.000000,29.000000,35.000000,33.000000,27.000000,35.000000,38.000000,42.000000,35.000000,37.000000,34.000000,31.000000,33.000000,36.033333,
1.000000,380.000000,33.000000,36.000000,34.000000,39.000000,35.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,38.000000,35.000000,35.000000,29.000000,35.000000,33.000000,27.000000,35.000000,39.000000,42.000000,35.000000,37.000000,35.000000,31.000000,34.000000,36.133333,
1.000000,390.000000,33.000000,36.000000,34.000000,39.000000,35.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,38.000000,35.000000,35.000000,29.000000,35.000000,33.000000,28.000000,35.000000,39.000000,42.000000,35.000000,37.000000,36.000000,31.000000,34.000000,36.200000,
1.000000,400.000000,33.000000,36.000000,34.000000,39.000000,35.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,35.000000,45.000000,45.000000,38.000000,35.000000,35.000000,29.000000,35.000000,33.000000,28.000000,35.000000,40.000000,42.000000,35.000000,37.000000,36.000000,31.000000,34.000000,36.233333,
1.000000,410.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,36.000000,45.000000,45.000000,38.000000,35.000000,35.000000,29.000000,35.000000,33.000000,28.000000,35.000000,40.000000,42.000000,35.000000,37.000000,36.000000,31.000000,34.000000,36.300000,
1.000000,420.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,36.000000,45.000000,45.000000,38.000000,36.000000,35.000000,29.000000,35.000000,33.000000,28.000000,35.000000,40.000000,42.000000,35.000000,37.000000,35.000000,31.000000,34.000000,36.300000,
1.000000,430.000000,33.000000,36.000000,34.000000,39.000000,36.000000,34.000000,34.000000,38.000000,36.000000,41.000000,36.000000,43.000000,36.000000,45.000000,45.000000,38.000000,36.000000,34.000000,29.000000,35.000000,33.000000,28.000000,35.000000,40.000000,42.000000,36.000000,37.000000,35.000000,31.000000,34.000000,36.300000,
